freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,FC_OTH_HH_E_CK,R5300,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,R5300,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,R5300,TJ,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,AL	2557.351 	2505.464 	2615.665 	2360.031 	2518.860 	2339.092 	2176.486 	1886.153 	1813.609 	1865.067 	1903.514 	1843.768 
A,FC_OTH_HH_E_CK,RA000,TJ,AT	384.077 	416.878 	447.950 	421.574 	426.986 	372.425 	316.873 	316.432 	288.708 	292.525 	292.547 	337.572 
A,FC_OTH_HH_E_CK,RA000,TJ,BA	: 	: 	: 	: 	510.000 	687.000 	687.000 	549.000 	1709.530 	1696.178 	1832.851 	1786.117 
A,FC_OTH_HH_E_CK,RA000,TJ,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,BG	565.611 	594.206 	603.573 	596.334 	583.338 	918.590 	972.360 	974.397 	947.537 	911.477 	1087.454 	963.210 
A,FC_OTH_HH_E_CK,RA000,TJ,CZ	: 	: 	: 	: 	: 	363.000 	439.625 	425.192 	461.964 	454.789 	494.833 	370.622 
A,FC_OTH_HH_E_CK,RA000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	16409.535 	17223.876 	16934.837 	22332.489 
A,FC_OTH_HH_E_CK,RA000,TJ,EE	570.964 	491.574 	524.876 	503.845 	500.914 	487.387 	517.500 	526.454 	531.000 	510.292 	534.708 	523.112 
A,FC_OTH_HH_E_CK,RA000,TJ,EL	: 	: 	: 	11709.642 	: 	785.500 	418.300 	232.900 	433.167 	1319.894 	335.533 	5755.773 
A,FC_OTH_HH_E_CK,RA000,TJ,ES	1076.563 	1080.424 	1097.549 	1101.885 	1108.922 	1099.848 	798.061 	800.540 	802.661 	806.691 	808.052 	809.456 
A,FC_OTH_HH_E_CK,RA000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	24700.298 	25107.060 	24628.038 	30071.027 
A,FC_OTH_HH_E_CK,RA000,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,GE	: 	: 	: 	: 	: 	: 	1495.114 	1305.618 	745.900 	656.326 	725.800 	906.000 
A,FC_OTH_HH_E_CK,RA000,TJ,HR	1014.308 	1030.142 	1019.710 	979.919 	981.990 	976.332 	997.765 	962.933 	928.577 	908.914 	929.809 	946.873 
A,FC_OTH_HH_E_CK,RA000,TJ,HU	: 	: 	: 	: 	: 	21.119 	20.573 	19.430 	19.392 	19.419 	15.000 	14.940 
A,FC_OTH_HH_E_CK,RA000,TJ,IT	: 	: 	: 	: 	: 	3870.243 	3888.618 	3899.724 	3960.908 	4047.694 	4391.113 	4189.465 
A,FC_OTH_HH_E_CK,RA000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	394.000 	381.000 	367.000 	347.000 	368.000 
A,FC_OTH_HH_E_CK,RA000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,LV	1248.437 	1301.747 	1385.460 	1204.135 	1183.456 	955.234 	938.741 	1053.232 	1117.639 	1063.564 	944.934 	1049.271 
A,FC_OTH_HH_E_CK,RA000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	521.075 	532.479 	439.705 	442.090 	430.654 
A,FC_OTH_HH_E_CK,RA000,TJ,MK	234.800 	255.320 	278.090 	272.915 	280.569 	268.245 	223.540 	242.259 	199.675 	251.256 	249.119 	250.312 
A,FC_OTH_HH_E_CK,RA000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,PL	: 	: 	: 	: 	0.000 	2337.000 	2275.000 	2240.000 	4873.772 	4497.281 	4084.015 	4252.000 
A,FC_OTH_HH_E_CK,RA000,TJ,PT	6944.798 	6944.798 	7580.895 	7772.244 	7734.265 	7695.820 	7680.619 	7680.619 	7699.958 	7644.970 	8018.484 	8043.183 
A,FC_OTH_HH_E_CK,RA000,TJ,RO	: 	: 	: 	: 	: 	1939.735 	1955.388 	2005.190 	1988.098 	2000.218 	2011.899 	2137.765 
A,FC_OTH_HH_E_CK,RA000,TJ,RS	3095.000 	2814.000 	3043.000 	2582.000 	2745.000 	2731.000 	2815.000 	2590.365 	2711.092 	2808.586 	4371.702 	4604.051 
A,FC_OTH_HH_E_CK,RA000,TJ,SE	: 	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA000,TJ,SI	263.080 	255.773 	248.709 	241.890 	235.358 	226.924 	220.101 	213.425 	206.247 	199.131 	269.356 	245.285 
A,FC_OTH_HH_E_CK,RA000,TJ,SK	: 	: 	: 	: 	: 	39.610 	52.800 	51.900 	59.670 	63.200 	63.300 	64.500 
A,FC_OTH_HH_E_CK,RA410,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,IT	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,LT	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,PL	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA410,TJ,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,IT	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,LT	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,LV	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,PL	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,RA600,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,AT	0.168 	0.164 	0.150 	0.108 	0.057 	0.079 	0.084 	0.099 	0.093 	0.081 	0.081 	0.073 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,BA	: 	: 	: 	: 	1.000 	1.000 	2.000 	3.000 	1.891 	1.401 	1.477 	1.550 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,BG	16.034 	18.529 	19.621 	15.855 	10.992 	3.529 	3.415 	3.623 	2.871 	2.477 	2.870 	4.149 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,CZ	: 	: 	: 	: 	: 	2.000 	1.508 	1.670 	1.654 	1.490 	0.846 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	24.230 	23.158 	17.663 	16.299 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,EE	0.279 	0.341 	0.341 	0.341 	0.310 	0.217 	0.000 	0.000 	: 	: 	: 	: 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,ES	32.336 	23.953 	20.959 	17.964 	17.366 	16.767 	14.970 	14.970 	12.934 	12.575 	8.982 	7.425 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	175.509 	155.974 	154.556 	144.898 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,GE	: 	: 	: 	: 	: 	: 	0.304 	0.120 	0.092 	0.083 	0.024 	0.734 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,IE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,IT	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	1.300 	1.400 	1.100 	0.800 	1.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,LV	0.009 	0.008 	0.005 	0.005 	0.005 	0.005 	0.005 	0.004 	0.003 	0.002 	0.000 	0.001 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.104 	0.100 	0.104 	0.104 	0.104 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,PL	: 	: 	: 	: 	0.000 	139.000 	138.000 	135.000 	130.000 	110.000 	111.000 	101.500 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,RO	: 	: 	: 	: 	: 	23.407 	19.011 	16.845 	16.754 	18.849 	22.177 	22.949 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,RS	9.000 	10.000 	9.000 	8.000 	8.000 	6.000 	8.000 	9.793 	8.207 	8.983 	11.187 	6.064 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,SE	: 	: 	: 	: 	: 	0.000 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,SK	: 	: 	: 	: 	: 	1.100 	1.770 	2.040 	9.800 	9.400 	7.800 	7.800 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,THS_T,UA	: 	: 	: 	: 	: 	: 	2.860 	2.138 	2.380 	2.654 	: 	: 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,AT	4.332 	4.238 	3.918 	2.779 	1.504 	2.033 	2.163 	2.478 	2.285 	2.071 	2.047 	1.770 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,BA	: 	: 	: 	: 	11.044 	10.886 	21.606 	32.211 	19.971 	14.921 	15.207 	15.785 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,BG	304.700 	379.719 	368.122 	301.013 	209.743 	72.466 	81.779 	86.159 	62.280 	55.557 	53.975 	75.113 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,CZ	: 	: 	: 	: 	: 	40.648 	30.649 	34.026 	34.021 	29.357 	16.962 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	529.091 	499.747 	402.053 	364.198 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,EE	5.929 	7.282 	7.032 	7.017 	6.238 	4.241 	0.000 	0.000 	: 	: 	: 	: 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,ES	867.292 	611.486 	549.295 	475.294 	460.548 	444.201 	396.441 	397.739 	342.738 	325.574 	232.701 	192.148 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	3953.075 	3348.567 	3376.585 	3141.582 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,GE	: 	: 	: 	: 	: 	: 	5.168 	2.040 	1.564 	1.411 	0.514 	12.478 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,IE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	26.186 	27.195 	21.652 	15.891 	19.997 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,LV	0.236 	0.210 	0.131 	0.120 	0.121 	0.120 	0.119 	0.096 	0.073 	0.049 	0.000 	0.024 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	2.731 	2.626 	2.731 	2.731 	2.731 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,PL	: 	: 	: 	: 	0.000 	3516.283 	3519.966 	3475.170 	3211.650 	2623.500 	2748.693 	2541.966 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,RO	: 	: 	: 	: 	: 	164.247 	133.400 	118.201 	116.032 	140.405 	154.902 	160.304 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,RS	165.168 	207.490 	166.527 	138.064 	112.224 	111.426 	145.592 	139.658 	131.041 	123.292 	147.389 	77.740 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,SK	: 	: 	: 	: 	: 	16.500 	28.320 	32.640 	156.800 	150.400 	151.414 	150.259 
A,FC_OTH_HH_E_CK,SFF_P1000_S2000,TJ,UA	: 	: 	: 	: 	: 	: 	56.245 	41.868 	39.848 	46.947 	: 	: 
A,FC_OTH_HH_E_CK,TOTAL,TJ,AL	6487.380 	6355.719 	6635.313 	6938.453 	6883.785 	6337.346 	6233.067 	6142.072 	6261.693 	6610.458 	7003.090 	7154.855 
A,FC_OTH_HH_E_CK,TOTAL,TJ,AT	7011.308 	6891.670 	7026.769 	7353.575 	7152.042 	7179.161 	7368.551 	7427.327 	7355.681 	7521.608 	7410.842 	8366.664 
A,FC_OTH_HH_E_CK,TOTAL,TJ,BA	: 	: 	: 	: 	2441.116 	2641.361 	2705.214 	2644.906 	3603.350 	3591.394 	3816.480 	3836.667 
A,FC_OTH_HH_E_CK,TOTAL,TJ,BE	: 	: 	: 	: 	: 	: 	5675.020 	5601.539 	5527.310 	5403.088 	5713.460 	5723.640 
A,FC_OTH_HH_E_CK,TOTAL,TJ,BG	6822.643 	7331.127 	7200.314 	6963.986 	6838.765 	8176.309 	8044.798 	8150.868 	7977.999 	7752.170 	8240.478 	8503.937 
A,FC_OTH_HH_E_CK,TOTAL,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	1016.811 	1174.735 	1201.530 	1204.224 
A,FC_OTH_HH_E_CK,TOTAL,TJ,CZ	: 	: 	: 	: 	: 	18554.590 	18993.815 	18977.368 	18755.748 	18140.252 	18923.946 	21697.416 
A,FC_OTH_HH_E_CK,TOTAL,TJ,DE	142721.713 	142476.988 	144182.538 	142501.647 	138367.825 	137470.190 	141783.723 	145015.043 	142929.777 	143627.234 	144618.532 	157307.510 
A,FC_OTH_HH_E_CK,TOTAL,TJ,DK	: 	: 	: 	: 	: 	3479.999 	3403.000 	3466.999 	3123.329 	3129.450 	3269.788 	3304.440 
A,FC_OTH_HH_E_CK,TOTAL,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	468608.049 	462929.644 	475963.142 	487190.455 
A,FC_OTH_HH_E_CK,TOTAL,TJ,EE	1939.909 	1804.900 	1825.599 	1747.718 	1733.353 	1740.168 	1983.008 	1988.616 	1912.999 	2028.060 	1925.329 	1980.413 
A,FC_OTH_HH_E_CK,TOTAL,TJ,EL	: 	: 	: 	29205.822 	: 	10490.110 	11518.240 	8905.320 	10175.708 	10595.582 	14316.241 	15809.566 
A,FC_OTH_HH_E_CK,TOTAL,TJ,ES	56772.358 	51631.512 	51500.666 	48091.495 	46834.894 	47461.581 	47303.893 	47282.040 	50196.601 	47391.439 	47047.510 	48092.720 
A,FC_OTH_HH_E_CK,TOTAL,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	617179.284 	612556.749 	629056.414 	651819.674 
A,FC_OTH_HH_E_CK,TOTAL,TJ,FI	: 	: 	: 	: 	: 	2299.850 	2278.468 	2281.916 	2328.596 	2436.306 	3193.879 	3077.020 
A,FC_OTH_HH_E_CK,TOTAL,TJ,FR	89285.412 	95909.338 	92673.336 	90096.117 	88500.751 	88840.944 	86466.217 	88412.727 	88192.250 	87260.679 	91017.517 	85504.262 
A,FC_OTH_HH_E_CK,TOTAL,TJ,GE	: 	: 	: 	: 	: 	: 	9403.954 	10149.151 	9354.383 	9954.715 	10289.013 	13822.769 
